"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment3"
"11/06/2019 14:37:03:767 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","%-similar-maximo","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"2709","85","8","82","5","0","46.076015047347255","0"
"2711","85","8","83","4","0","46.12911522633745","0"
"2710","85","8","82","5","0","46.108170904866405","0"
"2712","85","8","83","4","0","46.285180738962254","0"
"2713","85","8","83","5","0","45.562208915502325","0"
"2707","85","8","82","10","0","45.43397231096912","0"
"2708","85","8","82","10","0","46.25428646795041","0"
"2716","85","8","83","5","0","45.77880420836541","0"
"2717","85","8","83","5","0","45.96955658504302","0"
"2714","85","8","83","6","0","45.579387915249804","0"
"2715","85","8","83","7","0","46.054317191903664","0"
"2718","85","8","83","6","0","46.10939907550077","0"
"2719","85","8","83","6","0","45.97385620915033","0"
"2720","85","8","83","6","0","45.79304938594199","0"
"2722","85","8","84","4","0","46.78471575023299","0"
"2721","85","8","84","7","0","47.84995425434584","0"
"2724","85","8","84","5","0","47.024901703800786","0"
"2727","85","8","84","4","0","47.6941115164148","0"
"2723","85","8","84","7","0","46.9464118668983","0"
"2726","85","8","84","5","0","47.818726396666236","0"
"2725","85","8","84","6","0","47.187336473050756","0"
"2728","85","8","84","5","0","47.126583898630486","0"
"2730","85","8","84","5","0","47.21825962910128","0"
"2731","85","8","85","5","0","47.30694354315379","0"
"2733","85","8","85","4","0","46.91373966942149","0"
"2732","85","8","85","6","0","46.94892473118279","0"
"2735","85","8","85","4","0","47.767324764807206","0"
"2729","85","8","84","9","0","47.09369764144864","0"
"2736","85","8","85","4","0","47.0510095642933","0"
"2734","85","8","85","6","0","46.81378950117524","0"
"2737","85","8","85","5","0","47.46826987307949","0"
"2738","85","8","85","5","0","47.319587628865975","0"
"2739","85","8","85","7","0","46.86131386861314","0"
"2742","85","8","86","5","0","49.09326424870466","0"
"2741","85","8","86","6","0","48.38963079340141","0"
"2743","85","8","86","7","0","48.8743839083522","0"
"2740","85","8","85","8","0","47.18905138870254","0"
"2744","85","8","86","8","0","49.06332453825858","0"
"2745","85","8","86","5","0","49.40092165898618","0"
"2748","85","8","86","4","0","49.16044776119403","0"
"2747","85","8","86","4","0","49.12326961107449","0"
"2749","85","8","86","5","0","49.28172386272945","0"
"2746","85","8","86","9","0","48.64974894829692","0"
"2750","85","8","86","5","0","48.4641638225256","0"
"2751","85","8","87","5","0","48.66910229645094","0"
"2753","85","8","87","4","0","48.90007951232441","0"
"2752","85","8","87","4","0","48.74107984381311","0"
"2754","85","8","87","5","0","48.277732573908324","0"
"2755","85","8","87","5","0","48.70046320123521","0"
"2758","85","8","87","4","0","48.067472439899056","0"
"2756","85","8","87","5","0","49.099879983997866","0"
"2759","85","8","87","4","0","48.77387712958183","0"
"2757","85","8","87","6","0","48.661863098301595","0"
"2760","85","8","87","5","0","48.96008267665676","0"
"2762","85","8","88","4","0","49.70691676436108","0"
"2763","85","8","88","4","0","49.447513812154696","0"
"2761","85","8","88","8","0","49.524057895423134","0"
"2764","85","8","88","4","0","48.93840104849279","0"
"2768","85","8","88","3","0","49.79117723831898","0"
"2766","85","8","88","5","0","48.55401374659577","0"
"2765","85","8","88","7","0","50.97734627831715","0"
"2767","85","8","88","7","0","49.363185413594316","0"
"2770","85","8","88","6","0","49.881827731092436","0"
"2769","85","8","88","7","0","49.79476654694715","0"
"2771","85","8","89","5","0","49.402808767554795","0"
"2773","85","8","89","4","0","49.32781799379524","0"
"2772","85","8","89","5","0","48.58779642952305","0"
"2774","85","8","89","7","0","49.63435713335993","0"
"2775","85","8","89","5","0","49.03329752953813","0"
"2777","85","8","89","4","0","49.447771124417834","0"
"2776","85","8","89","5","0","49.217323245499614","0"
"2778","85","8","89","5","0","50.14678409394182","0"
"2779","85","8","89","5","0","49.34071729957806","0"
"2780","85","8","89","5","0","48.37941526656965","0"
"2781","85","8","90","5","0","48.79679144385027","0"
"2784","85","8","90","3","0","48.53252247488102","0"
"2783","85","8","90","3","0","49.24506387921022","0"
"2786","85","8","90","4","0","48.9422084623323","0"
"2785","85","8","90","6","0","50.02042205582029","0"
"2787","85","8","90","4","0","49.56174271719515","0"
"2788","85","8","90","4","0","48.99208981883134","0"
"2782","85","8","90","8","0","49.818087318087315","0"
"2789","85","8","90","5","0","49.458193979933114","0"
"2790","85","8","90","4","0","49.877816997013305","0"
"2793","85","9","60","9","0","36.86087990487515","0"
"2791","85","9","60","13","0","36.88808942567133","0"
"2795","85","9","60","11","0","36.95955369595537","0"
"2792","85","9","60","13","0","37.16269321456641","0"
"2794","85","9","60","13","0","36.84965445299257","0"
"2796","85","9","60","18","0","37.076861808044605","0"
"2797","85","9","60","16","0","36.68806161745828","0"
"2799","85","9","60","13","0","37.355732239035646","0"
"2801","85","9","61","11","0","37.4918439253556","0"
"2802","85","9","61","12","0","36.94242223692918","0"
"2798","85","9","60","26","0","37.27979274611399","0"
"2800","85","9","60","14","0","36.650517218803195","0"
"2803","85","9","61","13","0","36.594861147158056","0"
"2805","85","9","61","14","0","37.37662337662337","0"
"2804","85","9","61","15","0","37.05531030901065","0"
"2811","85","9","62","11","0","37.42595584275713","0"
"2809","85","9","61","13","0","36.641524414450174","0"
"2806","85","9","61","16","0","36.88727083604213","0"
"2807","85","9","61","16","0","37.22637479978644","0"
"2810","85","9","61","14","0","36.80306905370844","0"
"2808","85","9","61","18","0","36.61138963877105","0"
"2813","85","9","62","13","0","37.10553543714434","0"
"2812","85","9","62","16","0","36.30414867163984","0"
"2818","85","9","62","10","0","37.06238483811529","0"
"2816","85","9","62","13","0","37.67893660531698","0"
"2819","85","9","62","19","0","37.42211838006231","0"
"2821","85","9","63","13","0","39.4800870790114","0"
"2815","85","9","62","23","0","36.937873667793085","0"
"2820","85","9","62","16","0","36.92070030895984","0"
"2814","85","9","62","24","0","37.01324242821555","0"
"2823","85","9","63","9","0","40.18727552591073","0"
"2817","85","9","62","24","0","36.937533086289044","0"
"2822","85","9","63","9","0","40.24613773239068","0"
"2830","85","9","63","8","0","40.974248382595455","0"
"2825","85","9","63","11","0","40.35042844353498","0"
"2827","85","9","63","12","0","39.97218007081437","0"
"2829","85","9","63","12","0","40.330307614725164","0"
"2824","85","9","63","14","0","39.83019103508553","0"
"2826","85","9","63","14","0","39.46705554819038","0"
"2831","85","9","64","15","0","40.64761904761905","0"
"2828","85","9","63","19","0","39.568909209666884","0"
"2833","85","9","64","9","0","40.41350969564659","0"
"2836","85","9","64","7","0","39.718782249742","0"
"2832","85","9","64","12","0","40.538451629524666","0"
"2834","85","9","64","10","0","40.43302465110213","0"
"2837","85","9","64","12","0","39.87872532576442","0"
"2835","85","9","64","13","0","40.5541237113402","0"
"2839","85","9","64","8","0","39.966251298027004","0"
"2838","85","9","64","10","0","40.18122977346278","0"
"2841","85","9","65","8","0","40.69275176395125","0"
"2842","85","9","65","8","0","40.23118482221385","0"
"2840","85","9","64","10","0","40.49268668206313","0"
"2846","85","9","65","8","0","40.07381012980402","0"
"2843","85","9","65","15","0","39.39721583997838","0"
"2844","85","9","65","12","0","39.73323072976786","0"
"2849","85","9","65","7","0","39.86451276706618","0"
"2847","85","9","65","10","0","39.78379821166422","0"
"2845","85","9","65","12","0","39.88126649076517","0"
"2850","85","9","65","9","0","40.51094890510949","0"
"2848","85","9","65","12","0","40.37267080745342","0"
"2851","85","9","66","10","0","40.1950848745883","0"
"2853","85","9","66","9","0","39.83929497148782","0"
"2855","85","9","66","8","0","39.693665628245064","0"
"2854","85","9","66","11","0","39.798107255520506","0"
"2852","85","9","66","14","0","40.14994829369183","0"
"2857","85","9","66","11","0","40.551964196916956","0"
"2856","85","9","66","17","0","40.300423674412635","0"
"2858","85","9","66","14","0","40.04570848146267","0"
"2861","85","9","67","8","0","42.055708120831696","0"
"2862","85","9","67","8","0","41.23961661341853","0"
"2863","85","9","67","9","0","41.31219386439804","0"
"2860","85","9","66","13","0","40.46601941747573","0"
"2864","85","9","67","8","0","42.123418934457646","0"
"2859","85","9","66","15","0","40.3209242618742","0"
"2865","85","9","67","8","0","41.36499286363047","0"
"2866","85","9","67","7","0","41.81407102008245","0"
"2867","85","9","67","9","0","41.057382333978076","0"
"2868","85","9","67","8","0","41.342756183745585","0"
"2870","85","9","67","7","0","41.69799092676604","0"
"2869","85","9","67","7","0","41.72975747465674","0"
"2872","85","9","68","7","0","41.81842174716284","0"
"2871","85","9","68","7","0","41.302069688236834","0"
"2874","85","9","68","7","0","41.97284345047924","0"
"2873","85","9","68","8","0","41.384235813530715","0"
"2876","85","9","68","8","0","41.06973595125254","0"
"2875","85","9","68","8","0","41.27757824525398","0"
"2877","85","9","68","7","0","42.20720135187833","0"
"2878","85","9","68","8","0","41.17959617428268","0"
"2880","85","9","68","8","0","40.880337374802316","0"
"2879","85","9","68","8","0","41.57949790794979","0"
"2881","85","9","69","8","0","41.455204557224235","0"
"2882","85","9","69","9","0","41.428192898781134","0"
"2885","85","9","69","6","0","41.351706036745405","0"
"2884","85","9","69","7","0","41.37039431157078","0"
"2886","85","9","69","8","0","40.79906298802707","0"
"2883","85","9","69","11","0","41.655801825293345","0"
"2887","85","9","69","8","0","41.92913385826771","0"
"2888","85","9","69","8","0","41.7769130998703","0"
"2889","85","9","69","7","0","41.88871473354232","0"
"2890","85","9","69","6","0","42.03389830508474","0"
"2891","85","9","70","8","0","41.71674941207212","0"
"2894","85","9","70","7","0","41.39819177384439","0"
"2893","85","9","70","8","0","42.09017461558509","0"
"2892","85","9","70","11","0","41.7494769874477","0"
"2895","85","9","70","9","0","41.54334038054968","0"
"2898","85","9","70","8","0","41.566736183524505","0"
"2896","85","9","70","11","0","41.26679462571977","0"
"2899","85","9","70","7","0","41.337224728044575","0"
"2897","85","9","70","13","0","41.19549747703454","0"
"2901","85","9","71","7","0","41.633571617685995","0"
"2903","85","9","71","6","0","41.030710425728216","0"
"2900","85","9","70","10","0","41.279815337265966","0"
"2905","85","9","71","8","0","41.21595456305667","0"
"2904","85","9","71","8","0","41.23616236162362","0"
"2907","85","9","71","8","0","41.63408913213448","0"
"2902","85","9","71","12","0","41.617834394904456","0"
"2906","85","9","71","10","0","41.235746486343146","0"
"2908","85","9","71","7","0","42.11637419184589","0"
"2909","85","9","71","7","0","41.61595235012301","0"
"2912","85","9","72","7","0","43.23279195668987","0"
"2911","85","9","72","9","0","43.400621118012424","0"
"2910","85","9","71","12","0","41.12903225806452","0"
"2916","85","9","72","8","0","43.0860687516154","0"
"2915","85","9","72","8","0","43.54525443480512","0"
"2913","85","9","72","10","0","43.95052183996908","0"
"2917","85","9","72","8","0","44.18573709419904","0"
"2918","85","9","72","8","0","43.49657714586625","0"
"2914","85","9","72","13","0","43.82516487779646","0"
"2920","85","9","72","7","0","43.77715307947866","0"
"2919","85","9","72","9","0","43.389518040558336","0"
"2921","85","9","73","7","0","43.932627280847264","0"
"2923","85","9","73","7","0","43.1523178807947","0"
"2922","85","9","73","7","0","44.05099150141643","0"
"2924","85","9","73","11","0","43.357294994675186","0"
"2926","85","9","73","8","0","42.85158277114686","0"
"2929","85","9","73","8","0","42.7765385120063","0"
"2927","85","9","73","9","0","43.91506991196271","0"
"2925","85","9","73","12","0","43.50657809039989","0"
"2930","85","9","73","8","0","43.648930620761604","0"
"2928","85","9","73","10","0","43.331189710610936","0"
"2931","85","9","74","9","0","43.221216041397156","0"
"2933","85","9","74","6","0","43.615344193378874","0"
"2932","85","9","74","9","0","43.90882892323815","0"
"2934","85","9","74","5","0","43.52001995759012","0"
"2936","85","9","74","7","0","43.66197183098591","0"
"2935","85","9","74","8","0","43.64049752574562","0"
"2939","85","9","74","6","0","43.87071851661087","0"
"2937","85","9","74","8","0","43.401450230718524","0"
"2938","85","9","74","9","0","43.73795761078998","0"
"2941","85","9","75","6","0","45.144804088586035","0"
"2940","85","9","74","7","0","44.4913020558777","0"
"2944","85","9","75","4","0","46.02128737962494","0"
"2942","85","9","75","7","0","45.810635538262","0"
"2943","85","9","75","5","0","45.30580444098169","0"
"2946","85","9","75","5","0","45.9298563478711","0"
"2945","85","9","75","6","0","45.53617239610057","0"
"2947","85","9","75","5","0","45.91211037301993","0"
"2948","85","9","75","7","0","45.45219638242894","0"
"2949","85","9","75","6","0","45.7268836726754","0"
"2951","85","9","76","6","0","45.107307102708226","0"
"2950","85","9","75","7","0","45.26315789473684","0"
"2953","85","9","76","7","0","46.350032530904365","0"
"2952","85","9","76","9","0","45.58595766649458","0"
"2954","85","9","76","7","0","45.99433281813498","0"
"2955","85","9","76","6","0","45.62483962022068","0"
"2956","85","9","76","8","0","45.612894839464445","0"
"2957","85","9","76","7","0","45.967008702428885","0"
"2958","85","9","76","6","0","46.33988618727366","0"
"2959","85","9","76","7","0","45.45095976860373","0"
"2960","85","9","76","6","0","45.739850427350426","0"
"2963","85","9","77","5","0","45.5048045281032","0"
"2961","85","9","77","6","0","45.30622814968277","0"
"2962","85","9","77","7","0","45.4169360051713","0"
"2964","85","9","77","5","0","45.49843423799583","0"
"2965","85","9","77","5","0","45.713146351189685","0"
"2967","85","9","77","5","0","46.1599158337717","0"
"2966","85","9","77","8","0","45.608153412900634","0"
"2970","85","9","77","6","0","45.41965199590584","0"
"2969","85","9","77","7","0","45.2995867768595","0"
"2968","85","9","77","8","0","45.220399794976935","0"
"2972","85","9","78","7","0","45.31987414787624","0"
"2974","85","9","78","6","0","44.97079818299805","0"
"2973","85","9","78","7","0","46.15582411931088","0"
"2971","85","9","78","10","0","45.84038536648874","0"
"2975","85","9","78","5","0","45.433376455368695","0"
"2978","85","9","78","5","0","46.33093525179856","0"
"2977","85","9","78","8","0","45.288871655680495","0"
"2979","85","9","78","5","0","45.68259836282017","0"
"2982","85","9","79","5","0","46.05280441350322","0"
"2976","85","9","78","10","0","46.31755449503418","0"
"2980","85","9","78","7","0","45.37697401935812","0"
"2983","85","9","79","7","0","45.44529262086514","0"
"2981","85","9","79","8","0","45.67164179104478","0"
"2984","85","9","79","8","0","45.36298234139961","0"
"2985","85","9","79","6","0","45.45454545454545","0"
"2986","85","9","79","6","0","45.46153846153846","0"
"2988","85","9","79","6","0","45.26844341444573","0"
"2987","85","9","79","7","0","45.73236402800215","0"
"2991","85","9","80","5","0","46.57337169761967","0"
"2989","85","9","79","7","0","45.639907668632986","0"
"2994","85","9","80","4","0","45.805414098097025","0"
"2992","85","9","80","7","0","46.73580640872225","0"
"2990","85","9","79","10","0","45.834952714082135","0"
"2995","85","9","80","5","0","45.51520595406134","0"
"2993","85","9","80","8","0","46.870089051859615","0"
