"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment2"
"11/06/2019 12:49:50:393 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"1636","83","20","6","0","58.07579359530136","0"
"1637","83","20","6","0","56.82203389830508","0"
"1635","83","20","11","0","57.11114194533092","0"
"1639","83","20","6","0","57.90219702338767","0"
"1638","83","20","7","0","58.11810693843362","0"
"1641","83","21","7","0","59.62171052631579","0"
"1642","83","21","6","0","58.52739265042401","0"
"1640","83","20","9","0","56.6100290095317","0"
"1643","83","21","9","0","59.82006920415225","0"
"1644","83","21","6","0","57.50660915541951","0"
"1645","83","21","7","0","57.18164539777355","0"
"1647","83","21","7","0","58.14506539833532","0"
"1646","83","21","8","0","58.93807789296722","0"
"1648","83","21","9","0","58.630250935810345","0"
"1650","83","21","8","0","58.10207120617301","0"
"1649","83","21","10","0","59.36988543371522","0"
"1651","83","22","8","0","58.34254143646409","0"
"1652","83","22","7","0","57.675814751286445","0"
"1653","83","22","7","0","59.24157303370786","0"
"1654","83","22","7","0","59.05731418212243","0"
"1656","83","22","7","0","58.638671606971315","0"
"1655","83","22","9","0","57.787967208559124","0"
"1657","83","22","7","0","58.747927031509114","0"
"1661","83","23","6","0","59.15376106194691","0"
"1660","83","22","8","0","58.20772814469718","0"
"1658","83","22","11","0","60.65710705833217","0"
"1662","83","23","7","0","59.51067741479281","0"
"1659","83","22","13","0","57.802659202239326","0"
"1664","83","23","6","0","59.19859212129417","0"
"1663","83","23","8","0","58.37078651685393","0"
"1666","83","23","7","0","58.187134502923975","0"
"1665","83","23","10","0","59.48989282322616","0"
"1668","83","23","7","0","59.72183588317107","0"
"1669","83","23","7","0","58.383611617791495","0"
"1667","83","23","9","0","57.248331676842255","0"
"1671","83","24","6","0","59.23359728506787","0"
"1670","83","23","9","0","57.69906718940111","0"
"1672","83","24","10","0","58.887964503605104","0"
"1674","83","24","7","0","57.34349919743178","0"
"1676","83","24","7","0","61.28897550111358","0"
"1677","83","24","7","0","58.2339894649293","0"
"1673","83","24","10","0","58.96147403685092","0"
"1675","83","24","7","0","58.29858215179316","0"
"1679","83","24","7","0","58.255324921991594","0"
"1678","83","24","11","0","59.53158268275372","0"
"1682","83","25","6","0","60.36619718309859","0"
"1680","83","24","8","0","57.02434380524956","0"
"1685","83","25","6","0","57.44999319635325","0"
"1681","83","25","8","0","58.23602143151532","0"
"1684","83","25","8","0","58.60867140666388","0"
"1683","83","25","9","0","58.67087738569271","0"
"1686","83","25","8","0","58.75423155044008","0"
"1689","83","25","7","0","59.08279555128381","0"
"1690","83","25","8","0","57.36585365853658","0"
"1687","83","25","11","0","58.37784649985943","0"
"1688","83","25","10","0","58.11483124915961","0"
"1691","83","26","11","0","63.3722508824328","0"
"1692","83","26","13","0","65.21191775073437","0"
"1693","83","26","13","0","63.34038054968288","0"
"1695","83","26","11","0","63.88427464008859","0"
"1694","83","26","15","0","64.72340425531915","0"
"1697","83","26","12","0","65.54129464285714","0"
"1698","83","26","14","0","65.94868980655782","0"
"1696","83","26","12","0","63.967995660428535","0"
"1701","83","27","9","0","62.410249190482894","0"
"1699","83","26","12","0","65.96677740863788","0"
"1700","83","26","13","0","64.03277322594084","0"
"1702","83","27","10","0","64.15228860687296","0"
"1704","83","27","9","0","65.54775280898878","0"
"1703","83","27","12","0","65.28846153846153","0"
"1705","83","27","11","0","66.32596685082873","0"
"1709","83","27","8","0","65.00142734798744","0"
"1708","83","27","10","0","63.42930812204555","0"
"1706","83","27","13","0","64.02827834765733","0"
"1710","83","27","9","0","62.83546438105944","0"
"1707","83","27","15","0","65.19344623433842","0"
"1711","83","28","10","0","63.954457095251314","0"
"1712","83","28","12","0","66.20767177181396","0"
"1715","83","28","12","0","63.971326164874554","0"
"1717","83","28","9","0","64.06827880512091","0"
"1714","83","28","13","0","66.24561403508771","0"
"1713","83","28","15","0","65.0926561427591","0"
"1716","83","28","15","0","64.25818882466281","0"
"1718","83","28","13","0","63.41566690190543","0"
"1719","83","28","13","0","66.93340954558445","0"
"1721","83","29","11","0","74.27025487683326","0"
"1720","83","28","17","0","63.96055653113603","0"
"1722","83","29","15","0","72.22610885686302","0"
"1724","83","29","15","0","74.49807774455361","0"
"1723","83","29","17","0","72.60821615660326","0"
"1726","83","29","15","0","72.5629158229679","0"
"1727","83","29","14","0","73.59806433247937","0"
"1729","83","29","12","0","74.08002141041081","0"
"1725","83","29","23","0","74.74530831099196","0"
"1730","83","29","14","0","72.01508777020166","0"
"1732","83","30","12","0","73.04053099844656","0"
"1733","83","30","11","0","70.89664613278576","0"
"1734","83","30","12","0","73.33998290111143","0"
"1728","83","29","22","0","73.10221978624281","0"
"1731","83","30","17","0","75.28347732181425","0"
"1737","83","30","11","0","71.99000138869602","0"
"1735","83","30","14","0","72.23152022315202","0"
"1738","83","30","11","0","73.20151451409339","0"
"1739","83","30","11","0","72.03341013824884","0"
"1736","83","30","14","0","72.72850189291509","0"
"1740","83","30","11","0","72.77220731535094","0"
"1741","83","31","12","0","73.52900647650544","0"
"1747","83","31","12","0","72.64268851548395","0"
"1744","83","31","15","0","74.95527728085868","0"
"1743","83","31","16","0","71.0356441201235","0"
"1742","83","31","23","0","72.9487885462555","0"
"1746","83","31","14","0","74.03951701427003","0"
"1749","83","31","11","0","73.34657961964236","0"
"1745","83","31","17","0","73.8216297924969","0"
"1748","83","31","14","0","73.6260701463684","0"
"1752","83","32","14","0","71.46450531022917","0"
"1755","83","32","12","0","73.15137167525414","0"
"1757","83","32","12","0","73.68421052631578","0"
"1750","83","31","16","0","72.25975458430995","0"
"1754","83","32","17","0","71.65376106194691","0"
"1753","83","32","18","0","73.92043041200623","0"
"1751","83","32","21","0","71.97324414715719","0"
"1756","83","32","19","0","73.32601536772778","0"
"1758","83","32","12","0","73.16729984522303","0"
"1761","83","33","11","0","73.50192413413964","0"
"1760","83","32","13","0","75.19818799547","0"
"1759","83","32","14","0","72.82653766413269","0"
"1762","83","33","14","0","73.28641801548206","0"
"1763","83","33","15","0","72.78082191780821","0"
"1764","83","33","13","0","73.58084476728544","0"
"1765","83","33","13","0","71.9825769284811","0"
"1766","83","33","14","0","72.5127639023044","0"
"1767","83","33","13","0","73.09085841694537","0"
"1768","83","33","13","0","71.3888502710969","0"
"1771","83","34","12","0","77.38879736408568","0"
"1770","83","33","14","0","73.74948889191768","0"
"1769","83","33","19","0","72.17150760719225","0"
"1772","83","34","14","0","78.51931910294515","0"
"1773","83","34","15","0","78.37574746210541","0"
"1774","83","34","11","0","75.69052987598647","0"
"1775","83","34","14","0","78.46818857220046","0"
"1776","83","34","17","0","76.04871447902572","0"
"1780","83","34","10","0","76.40480463896175","0"
"1778","83","34","11","0","78.18377216550242","0"
"1777","83","34","17","0","78.78787878787878","0"
"1782","83","35","12","0","78.04068078040682","0"
"1781","83","35","15","0","77.29448775817261","0"
"1779","83","34","17","0","76.69969721992842","0"
"1783","83","35","12","0","75.74081950942862","0"
"1785","83","35","13","0","76.94111157081782","0"
"1786","83","35","13","0","75.49005781977154","0"
"1784","83","35","15","0","76.70446782347315","0"
"1788","83","35","13","0","75.25437525437525","0"
"1789","83","35","14","0","76.0105938109841","0"
"1787","83","35","16","0","78.65076100370219","0"
"1790","83","35","14","0","76.86111111111111","0"
"1791","83","36","13","0","76.23200442967885","0"
"1793","83","36","12","0","76.93483395859386","0"
"1794","83","36","13","0","76.10851005232718","0"
"1795","83","36","11","0","76.30666666666667","0"
"1796","83","36","13","0","77.07576181157394","0"
"1792","83","36","19","0","77.3055332798717","0"
"1798","83","36","12","0","76.15202561603786","0"
"1800","83","36","11","0","76.47058823529412","0"
"1797","83","36","17","0","75.05112474437627","0"
"1799","83","36","16","0","76.71214000275596","0"
"1801","83","37","11","0","76.63590604026845","0"
"1803","83","37","9","0","77.95286570910612","0"
"1804","83","37","10","0","75.3805701632992","0"
"1802","83","37","17","0","77.04895104895105","0"
"1805","83","37","15","0","76.28619623278044","0"
"1808","83","37","11","0","76.75675675675676","0"
"1807","83","37","14","0","77.82191780821918","0"
"1806","83","37","16","0","76.26747053987394","0"
"1810","83","37","13","0","78.06577480490525","0"
"1809","83","37","16","0","77.75490599698092","0"
"1811","83","38","13","0","82.4575920562681","0"
"1813","83","38","13","0","81.45585386105729","0"
"1816","83","38","12","0","80.71182548794489","0"
"1812","83","38","18","0","80.72478242259952","0"
"1814","83","38","17","0","81.62387231089521","0"
"1819","83","38","13","0","80.51673019906819","0"
"1817","83","38","16","0","82.5885328836425","0"
"1818","83","38","17","0","81.56502367028683","0"
"1820","83","38","13","0","80.6902452937821","0"
"1815","83","38","28","0","79.83034872761546","0"
"1822","83","39","13","0","80.90409801436418","0"
"1823","83","39","13","0","81.48776693536982","0"
"1821","83","39","21","0","81.87543736878936","0"
"1825","83","39","14","0","80.99230346344144","0"
"1824","83","39","18","0","81.01443183410396","0"
"1826","83","39","15","0","80.94769403824522","0"
"1827","83","39","16","0","82.1247667288723","0"
"1828","83","39","16","0","79.88264878457669","0"
"1830","83","39","15","0","80.21052631578948","0"
"1829","83","39","23","0","80.61591595913082","0"
"1832","83","40","13","0","81.06029391567093","0"
"1831","83","40","19","0","79.47331947331946","0"
"1835","83","40","14","0","82.3051948051948","0"
"1834","83","40","18","0","80.47780605032513","0"
"1837","83","40","13","0","81.5341308937368","0"
"1833","83","40","25","0","81.28583128583129","0"
"1838","83","40","13","0","80.64377065670355","0"
"1836","83","40","19","0","81.88327479059714","0"
"1839","83","40","14","0","82.50558035714286","0"
"1840","83","40","14","0","81.30272438113677","0"
"1842","83","41","14","0","82.50499857183662","0"
"1841","83","41","17","0","82.73361227336122","0"
"1843","83","41","15","0","82.1958041958042","0"
"1846","83","41","13","0","82.46066196418882","0"
"1844","83","41","15","0","82.62170247484363","0"
"1847","83","41","16","0","83.40800896107532","0"
"1845","83","41","21","0","82.45367770915216","0"
"1848","83","41","16","0","82.88539200668431","0"
"1849","83","41","17","0","82.30400451212634","0"
"1851","83","42","14","0","81.66526492851135","0"
"1852","83","42","15","0","81.56926849203106","0"
"1850","83","41","20","0","81.41965255157437","0"
"1855","83","42","12","0","81.15363436123349","0"
"1854","83","42","16","0","82.4464409122322","0"
"1856","83","42","13","0","81.9078033879478","0"
"1853","83","42","27","0","83.43357025697102","0"
"1857","83","42","16","0","82.25694924630065","0"
"1858","83","42","16","0","83.67903930131004","0"
"1860","83","42","17","0","83.22981366459628","0"
"1861","83","43","17","0","85.72428271518544","0"
"1862","83","43","18","0","86.42521426596626","0"
"1859","83","42","23","0","83.16312819134642","0"
"1863","83","43","19","0","85.7062937062937","0"
"1864","83","43","16","0","86.83712121212122","0"
"1865","83","43","17","0","87.09589041095892","0"
"1869","83","43","14","0","86.83274021352312","0"
"1866","83","43","23","0","86.32442370244662","0"
"1867","83","43","18","0","86.4446593892497","0"
"1868","83","43","16","0","87.6187852912822","0"
"1870","83","43","21","0","86.79665738161559","0"
"1873","83","44","18","0","88.43499861992824","0"
"1871","83","44","24","0","86.5154467019204","0"
"1872","83","44","24","0","88.59649122807018","0"
"1876","83","44","18","0","86.62774534334167","0"
"1875","83","44","19","0","85.97092704333517","0"
"1877","83","44","22","0","87.5996085558507","0"
"1878","83","44","19","0","86.41086022994875","0"
"1881","83","45","15","0","86.99220923761825","0"
"1879","83","44","20","0","86.94754233787691","0"
"1874","83","44","38","0","88.28571428571429","0"
"1880","83","44","23","0","86.94798822374878","0"
"1883","83","45","19","0","86.34959021899772","0"
"1885","83","45","17","0","86.9140625","0"
"1882","83","45","25","0","86.42308785897072","0"
"1884","83","45","22","0","87.65258874701838","0"
"1886","83","45","17","0","86.2771925023943","0"
"1888","83","45","18","0","87.27120301802431","0"
"1889","83","45","18","0","87.30092204526404","0"
"1887","83","45","21","0","87.41667800299278","0"
"1890","83","45","17","0","86.91792981018708","0"
"1891","83","46","17","0","86.52951951528814","0"
"1893","83","46","17","0","87.06896551724138","0"
"1892","83","46","19","0","86.15017245953834","0"
"1895","83","46","16","0","87.62942779291552","0"
"1894","83","46","27","0","86.18994099466141","0"
"1900","83","46","17","0","86.19514854183701","0"
"1896","83","46","29","0","86.80389116029889","0"
"1899","83","46","22","0","86.26755761625529","0"
"1901","83","47","17","0","86.18348115299335","0"
"1898","83","46","24","0","87.68978251949117","0"
"1902","83","47","16","0","85.48633273206605","0"
"1897","83","46","33","0","87.04056629458209","0"
"1903","83","47","17","0","86.40681754680078","0"
"1904","83","47","19","0","87.38478470215986","0"
"1907","83","47","17","0","86.21173827576524","0"
"1908","83","47","17","0","86.49714441120479","0"
"1905","83","47","20","0","86.74017528979361","0"
"1909","83","47","16","0","87.30506155950752","0"
"1906","83","47","22","0","87.08577662621029","0"
"1910","83","47","18","0","86.70341489647755","0"
"1911","83","48","21","0","87.75165423060679","0"
"1912","83","48","21","0","86.38549251270778","0"
"1913","83","48","19","0","87.16152498989626","0"
"1915","83","48","20","0","86.47790055248619","0"
"1916","83","48","20","0","87.57305872529919","0"
"1918","83","48","14","0","86.82988602785986","0"
"1914","83","48","21","0","86.81289287147251","0"
"1919","83","48","22","0","86.63745892661555","0"
"1922","83","49","16","0","87.40963033692537","0"
"1917","83","48","37","0","86.1484593837535","0"
"1920","83","48","23","0","88.39004861309694","0"
"1923","83","49","18","0","86.41676743248689","0"
"1921","83","49","24","0","88.41764125686909","0"
"1925","83","49","21","0","87.65992571192737","0"
"1924","83","49","19","0","86.68131264588769","0"
"1926","83","49","23","0","85.40864356011981","0"
"1927","83","49","18","0","86.08776844070962","0"
"1928","83","49","20","0","86.98620783831763","0"
"1932","83","50","15","0","88.40202656442557","0"
"1929","83","49","21","0","86.73360107095047","0"
"1931","83","50","18","0","86.96464309539694","0"
"1930","83","49","23","0","87.37904340613768","0"
"1933","83","50","27","0","87.36842105263159","0"
"1935","83","50","16","0","86.77064475699763","0"
"1934","83","50","21","0","87.6183844011142","0"
"1936","83","50","20","0","88.1053525913339","0"
"1937","83","50","19","0","86.85413492173431","0"
"1938","83","50","17","0","88.75053063534739","0"
"1940","83","50","17","0","88.43874879426761","0"
